,Pair,Opened,Closed,Type,Entry Price,Exit Price,Amount,Profit,Balance
1095,XBT/USD,2019-07-07 22:00:00,2019-07-10 17:00:00,long,11430.5,12303.0,7443954.0,46.18414036011085,1040.3724871148836
1096,XBT/USD,2018-07-23 18:00:00,2018-07-25 15:00:00,long,7740.5,8116.5,4176501.0,24.995545931903486,638.414629043564
1097,XBT/USD,2020-04-29 02:00:00,2020-04-30 18:00:00,long,7797.5,8666.5,11018877.0,141.6961293155311,1754.6300064461466
1098,XBT/USD,2017-01-06 09:00:00,2017-01-07 18:00:00,short,927.16,896.38,34002.0,1.2592913890777044,141.40855488782697
1099,XBT/USD,2016-06-20 12:00:00,2016-06-23 23:00:00,short,750.41,618.21,75221.0,21.435613569558168,141.4062010499809
1100,XBT/USD,2019-10-29 19:00:00,2019-10-29 19:00:00,short,9236.5,9366.0,8041945.0,-12.038414121462132,1191.8030136799148
1101,XBT/USD,2016-06-24 00:00:00,2016-06-25 18:00:00,long,622.63,648.03,30236.0,1.9034124222501263,143.309613472231
1102,XBT/USD,2020-05-13 10:00:00,2020-05-15 15:00:00,long,8955.5,9471.5,14761634.0,89.79983383029206,1921.177225372572
1103,XBT/USD,2019-07-02 19:00:00,2019-07-04 23:00:00,long,10763.5,11143.0,4638970.0,14.678365528337824,1045.7569273623542
1104,XBT/USD,2018-02-11 09:00:00,2018-02-11 11:00:00,short,8117.0,8326.5,1490840.0,-4.621224121039317,457.5011096143909
1105,XBT/USD,2017-07-22 12:00:00,2017-07-22 12:00:00,long,2824.0,2764.5,364447.0,-2.777602271720007,269.13050852640566
1106,XBT/USD,2016-12-06 11:00:00,2016-12-11 01:00:00,long,757.92,766.49,87585.0,1.2920540914192975,129.67154084314691
1107,XBT/USD,2017-09-05 17:00:00,2017-09-07 07:00:00,long,4414.9,4488.4,567218.0,2.1038991521466386,272.4525169365948
1108,XBT/USD,2017-07-07 06:00:00,2017-07-08 15:00:00,short,2557.0,2527.3,455938.0,2.0954375095293067,208.8713644047683
1109,XBT/USD,2018-06-15 13:00:00,2018-06-15 15:00:00,short,6502.5,6577.0,3468756.0,-6.042571829866022,598.2146348716637
1110,XBT/USD,2015-11-25 12:00:00,2015-11-28 10:00:00,long,327.53,355.77,24002.0,5.816901567359498,95.98316350210028
1111,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
1112,XBT/USD,2019-10-15 16:00:00,2019-10-17 11:00:00,short,8178.0,8059.5,7092750.0,12.751985109646457,1039.7583198209782
1113,XBT/USD,2016-11-08 14:00:00,2016-11-10 02:00:00,long,710.0,720.92,79095.0,1.687431865230107,127.20947157759564
1114,XBT/USD,2019-04-01 00:00:00,2019-04-04 16:00:00,long,4108.5,4940.5,2904980.0,119.07272100857695,919.3297075145807
1115,XBT/USD,2017-08-24 18:00:00,2017-08-26 03:00:00,long,4234.5,4292.7,1127139.0,3.6088413151883016,299.0499812409102
1116,XBT/USD,2018-03-14 14:00:00,2018-03-16 14:00:00,short,8722.0,8459.5,2539026.0,9.03307630341793,535.0393413874422
1117,XBT/USD,2020-03-19 00:00:00,2020-03-20 22:00:00,long,5360.0,6166.5,3488897.0,85.13124690643109,1609.1918391118425
1118,XBT/USD,2019-03-02 07:00:00,2019-03-05 10:00:00,short,3790.5,3718.0,2719673.0,13.99100171793544,800.2892263912757
1119,XBT/USD,2016-12-27 08:00:00,2016-12-29 17:00:00,long,909.47,949.47,105687.0,4.895667754863702,138.67514477985875
1120,XBT/USD,2016-01-18 16:00:00,2016-01-18 20:00:00,long,386.74,382.0,30877.0,-0.9906744983642344,96.86318938929571
1121,XBT/USD,2017-06-23 17:00:00,2017-06-23 20:00:00,long,2731.0,2700.0,487562.0,-2.0497744687199138,200.60105410201328
1122,XBT/USD,2019-07-02 19:00:00,2019-07-04 23:00:00,long,10763.5,11143.0,4638970.0,14.678365528337824,1045.7569273623542
1123,XBT/USD,2016-09-27 12:00:00,2016-09-28 23:00:00,short,602.09,603.09,64145.0,-0.17665228847024972,120.7050652597106
1124,XBT/USD,2019-11-17 12:00:00,2019-11-17 23:00:00,long,8565.5,8470.5,8956663.0,-11.727571056827571,1148.02243789488
1125,XBT/USD,2019-10-12 15:00:00,2019-10-12 17:00:00,long,8383.0,8290.5,8207337.0,-10.923550209234893,1069.3781035604097
1126,XBT/USD,2019-06-30 03:00:00,2019-06-30 04:00:00,long,12141.5,11908.5,6348952.0,-10.2312467670104,993.2592852381214
1127,XBT/USD,2017-11-21 16:00:00,2017-11-21 18:00:00,long,8273.0,8166.0,1920053.0,-3.0410572397204985,297.1314342390353
1128,XBT/USD,2019-02-08 10:00:00,2019-02-10 08:00:00,long,3388.5,3604.0,2527387.0,44.59916723126817,870.0439869417177
1129,XBT/USD,2019-01-28 01:00:00,2019-01-30 08:00:00,short,3501.5,3419.0,2668783.0,18.39136567761023,857.9656832384562
1130,XBT/USD,2017-02-28 02:00:00,2017-02-28 02:00:00,long,1207.61,1193.5,138023.0,-1.3512302291236618,132.1929371265532
1131,XBT/USD,2018-10-27 15:00:00,2018-10-29 05:00:00,short,6400.0,6410.5,3608774.0,-0.9235854993760472,613.4477321183837
1132,XBT/USD,2019-06-23 21:00:00,2019-06-23 23:00:00,long,10893.0,10669.0,5097839.0,-9.82568676431686,952.537866228922
1133,XBT/USD,2019-04-11 06:00:00,2019-04-12 14:00:00,short,5214.5,5083.5,3791449.0,18.737041318882522,866.282361835542
1134,XBT/USD,2020-03-05 01:00:00,2020-03-07 17:00:00,long,8884.0,8937.5,9496011.0,6.398385260844481,1239.6394401781536
1135,XBT/USD,2019-06-12 14:00:00,2019-06-18 07:00:00,long,8022.5,9130.0,5667286.0,85.69162162687972,882.5923441746573
1136,XBT/USD,2017-07-17 10:00:00,2017-07-19 19:00:00,long,2020.0,2230.0,229445.0,10.696499134218355,258.1131237266759
1137,XBT/USD,2016-08-06 07:00:00,2016-08-06 09:00:00,short,561.0,567.5,66018.0,-1.3478668519870785,133.43853241992082
1138,XBT/USD,2018-06-09 14:00:00,2018-06-12 00:00:00,short,7606.5,6840.0,3768214.0,55.51454013822436,602.9822636205553
1139,XBT/USD,2019-06-24 16:00:00,2019-06-24 18:00:00,long,11023.5,10886.5,8448910.0,-9.645249531637463,942.8926166972847
1140,XBT/USD,2019-05-17 14:00:00,2019-05-17 22:00:00,short,7149.0,7342.5,2378328.0,-8.767251518137684,867.9580764710569
1141,XBT/USD,2018-02-25 14:00:00,2018-02-25 19:00:00,short,9384.5,9550.0,2503120.0,-4.622374813766373,457.6151321742485
1142,XBT/USD,2018-06-21 16:00:00,2018-06-23 21:00:00,short,6721.0,6221.5,3408946.0,40.72176688861457,615.2293553843211
1143,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
1144,XBT/USD,2018-03-29 04:00:00,2018-03-31 13:00:00,short,7600.0,7032.0,2868175.0,30.483268217471995,556.8482633978044
1145,XBT/USD,2020-01-31 16:00:00,2020-01-31 21:00:00,short,9269.0,9375.0,10364700.0,-12.643241773654188,1251.6809950874276
1146,XBT/USD,2018-06-24 20:00:00,2018-06-25 11:00:00,long,6192.5,6090.5,2266673.0,-6.130135587442198,596.7861298909568
1147,XBT/USD,2018-09-17 01:00:00,2018-09-17 08:00:00,long,6514.5,6441.5,3561277.0,-6.195273952462339,606.3899133007011
1148,XBT/USD,2016-11-20 00:00:00,2016-11-20 12:00:00,long,751.76,743.0,84327.0,-1.3225214627789172,129.38868027805069
1149,XBT/USD,2018-06-06 18:00:00,2018-06-06 19:00:00,short,7512.5,7597.0,3791889.0,-5.614171992315901,555.8029588955345
1150,XBT/USD,2018-10-18 04:00:00,2018-10-18 16:00:00,long,6457.5,6386.0,3694101.0,-6.4050345685775545,627.0065907143933
1151,XBT/USD,2017-02-19 17:00:00,2017-02-20 09:00:00,short,1050.3,1058.32,129506.0,-0.9344022790964248,134.90927874006042
1152,XBT/USD,2017-03-09 16:00:00,2017-03-09 21:00:00,long,1205.14,1189.5,129230.0,-1.4099319279072653,137.75335558198879
1153,XBT/USD,2016-08-23 11:00:00,2016-08-25 22:00:00,short,579.61,576.24,64519.0,0.6509959052423465,122.03252326890257
1154,XBT/USD,2020-01-26 08:00:00,2020-01-31 09:00:00,long,8392.5,9340.5,8439472.0,102.06154521621396,1264.3242368610815
1155,XBT/USD,2018-01-29 03:00:00,2018-02-03 12:00:00,short,11338.0,8991.0,2517481.0,57.960862677616575,422.0227275453422
1156,XBT/USD,2019-02-21 12:00:00,2019-02-22 10:00:00,short,3891.0,3924.5,2996258.0,-6.573224259661638,864.1459497331357
1157,XBT/USD,2016-04-08 20:00:00,2016-04-09 22:00:00,short,418.33,418.21,35121.0,0.02408988325658049,92.71227781106468
1158,XBT/USD,2017-01-24 00:00:00,2017-01-24 03:00:00,short,898.64,909.0,100400.0,-1.2733384083534371,126.06110428627431
1159,XBT/USD,2018-08-31 18:00:00,2018-09-03 09:00:00,long,7045.5,7221.0,3707863.0,12.790621155969465,599.1578387100568
1160,XBT/USD,2018-10-08 00:00:00,2018-10-09 11:00:00,long,6565.0,6590.5,3655521.0,2.1544497483135063,621.3140851073688
1161,XBT/USD,2018-04-18 21:00:00,2018-04-18 21:00:00,long,8189.5,8098.0,3940974.0,-5.437377729384424,532.2253227248093
1162,XBT/USD,2017-03-09 16:00:00,2017-03-09 21:00:00,long,1205.14,1189.5,129230.0,-1.4099319279072653,137.75335558198879
1163,XBT/USD,2017-10-18 23:00:00,2017-10-20 11:00:00,long,5590.8,5642.0,904275.0,1.4677883859280911,288.74550840102864
1164,XBT/USD,2018-12-05 16:00:00,2018-12-05 20:00:00,short,3686.0,3743.0,2098253.0,-8.668771397329953,858.2083184749071
1165,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
1166,XBT/USD,2020-03-27 16:00:00,2020-03-30 08:00:00,short,6645.5,6284.5,9058942.0,78.30442198175244,1649.7104226875638
1167,XBT/USD,2018-10-20 08:00:00,2018-10-21 23:00:00,long,6406.5,6413.0,3640744.0,0.5759986011400171,625.9468452086759
1168,XBT/USD,2019-12-27 22:00:00,2019-12-30 09:00:00,long,7229.0,7313.0,7753340.0,12.31953503593633,1199.2420725457075
1169,XBT/USD,2017-12-19 04:00:00,2017-12-19 08:00:00,long,19098.0,18783.5,4103734.0,-3.597786965648762,350.2561439468893
1170,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
1171,XBT/USD,2017-09-04 08:00:00,2017-09-04 09:00:00,short,4378.4,4452.0,737924.0,-2.7862421568332905,275.8377895125497
1172,XBT/USD,2018-11-04 12:00:00,2018-11-05 18:00:00,long,6346.5,6383.0,3508732.0,3.1614326436974864,612.9505673327109
1173,XBT/USD,2018-10-27 15:00:00,2018-10-29 05:00:00,short,6400.0,6410.5,3608774.0,-0.9235854993760472,613.4477321183837
1174,XBT/USD,2015-12-13 14:00:00,2015-12-13 14:00:00,long,446.7,441.0,34607.0,-1.0013462291117463,97.85601889037464
1175,XBT/USD,2019-04-06 20:00:00,2019-04-06 20:00:00,long,5086.0,5021.5,3540376.0,-8.941271447443738,873.8467614332303
1176,XBT/USD,2018-12-26 15:00:00,2018-12-26 18:00:00,short,3736.5,3782.0,3183325.0,-10.249575184926243,1014.7078833789096
1177,XBT/USD,2017-11-04 23:00:00,2017-11-04 23:00:00,long,7393.9,7290.0,1583157.0,-3.0516760702029053,297.827669649806
1178,XBT/USD,2016-05-16 14:00:00,2016-05-18 11:00:00,short,456.73,453.76,36621.0,0.524808548500962,91.98766210785648
1179,XBT/USD,2017-09-21 08:00:00,2017-09-23 05:00:00,short,3854.9,3695.2,730804.0,8.193222824330629,268.17491208428675
1180,XBT/USD,2017-11-21 04:00:00,2017-11-21 04:00:00,short,7865.0,8032.5,1166962.0,-3.0940125036381803,306.30713885016615
1181,XBT/USD,2019-01-17 18:00:00,2019-01-18 11:00:00,long,3624.0,3583.0,2833925.0,-8.948231515760947,875.7513866214853
1182,XBT/USD,2019-02-05 10:00:00,2019-02-06 00:00:00,long,3424.0,3386.0,2614345.0,-8.568914020623726,838.8125237644482
1183,XBT/USD,2016-12-24 15:00:00,2016-12-24 16:00:00,short,890.0,900.0,110437.0,-1.3787390761548175,136.49573541361985
1184,XBT/USD,2017-04-30 20:00:00,2017-05-05 18:00:00,long,1361.2,1541.0,198905.0,17.04946707899641,185.589200633471
1185,XBT/USD,2019-10-28 18:00:00,2019-10-28 20:00:00,short,9376.0,9492.0,9423587.0,-12.282843132495953,1216.001442409696
1186,XBT/USD,2017-01-30 15:00:00,2017-02-05 13:00:00,long,919.16,1020.14,104253.0,11.227240719914343,136.5985739331935
1187,XBT/USD,2018-04-13 01:00:00,2018-04-16 06:00:00,long,7799.5,8089.0,2116645.0,9.712588638333582,554.2514903525356
1188,XBT/USD,2016-03-27 08:00:00,2016-03-28 13:00:00,long,416.8,423.39,33377.0,1.2464199934728442,93.46910346430671
1189,XBT/USD,2018-09-12 19:00:00,2018-09-16 03:00:00,long,6298.5,6488.5,3301851.0,15.350751085195364,618.7729171169321
1190,XBT/USD,2018-08-11 17:00:00,2018-08-11 22:00:00,long,6448.5,6338.5,2385790.0,-6.420660404552767,624.6927750415354
1191,XBT/USD,2017-09-27 09:00:00,2017-09-29 03:00:00,long,3970.3,4070.5,934028.0,5.791039594155499,271.2462137837616
1192,XBT/USD,2018-09-05 09:00:00,2018-09-07 05:00:00,short,7111.0,6496.5,3612922.0,48.05851548224484,641.2247763050312
1193,XBT/USD,2016-11-20 00:00:00,2016-11-20 12:00:00,long,751.76,743.0,84327.0,-1.3225214627789172,129.38868027805069
1194,XBT/USD,2019-03-05 11:00:00,2019-03-09 03:00:00,long,3723.0,3854.0,2672914.0,24.403467219646622,824.6926936109222
1195,XBT/USD,2019-07-07 20:00:00,2019-07-07 21:00:00,long,11520.0,11346.5,7682561.0,-10.197438618339238,994.1883467547729
1196,XBT/USD,2016-09-27 12:00:00,2016-09-28 23:00:00,short,602.09,603.09,64145.0,-0.17665228847024972,120.7050652597106
1197,XBT/USD,2015-12-03 08:00:00,2015-12-03 09:00:00,long,363.63,359.5,30115.0,-0.9514244732940634,93.11045535776549
1198,XBT/USD,2019-01-24 18:00:00,2019-01-25 07:00:00,long,3556.0,3516.0,2700797.0,-8.640548557710035,845.6949648184608
1199,XBT/USD,2017-03-29 14:00:00,2017-03-29 16:00:00,long,1052.72,1039.5,129047.0,-1.5589852289829604,152.38126318104122
1200,XBT/USD,2017-03-31 02:00:00,2017-04-04 16:00:00,long,1044.69,1128.7,140840.0,10.034391433477404,160.8918402855298
1201,XBT/USD,2017-08-24 18:00:00,2017-08-26 03:00:00,long,4234.5,4292.7,1127139.0,3.6088413151883016,299.0499812409102
1202,XBT/USD,2018-07-25 16:00:00,2018-07-25 20:00:00,short,8166.5,8263.0,4464257.0,-6.384145589250809,632.0304834543133
1203,XBT/USD,2016-09-13 00:00:00,2016-09-15 06:00:00,long,605.89,606.15,66192.0,0.04686028842433897,124.2792641064794
1204,XBT/USD,2016-02-19 08:00:00,2016-02-20 02:00:00,short,418.5,421.39,33425.0,-0.5477590620539149,93.7477651654289
1205,XBT/USD,2020-01-26 08:00:00,2020-01-31 09:00:00,long,8392.5,9340.5,8439472.0,102.06154521621396,1264.3242368610815
1206,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
1207,XBT/USD,2016-01-29 18:00:00,2016-01-29 21:00:00,long,380.0,375.5,30626.0,-0.9658490433807628,94.47558713520432
1208,XBT/USD,2016-04-15 00:00:00,2016-04-17 08:00:00,long,425.59,430.13,32866.0,0.8151012418771935,93.17465917319129
1209,XBT/USD,2016-08-10 13:00:00,2016-08-10 22:00:00,long,596.68,590.0,68999.0,-1.3092595980243098,128.15116492904113
1210,XBT/USD,2019-05-19 02:00:00,2019-05-20 11:00:00,long,7725.5,7867.0,3869837.0,9.00976296622891,868.1328728854995
1211,XBT/USD,2016-08-08 20:00:00,2016-08-09 01:00:00,long,590.13,583.5,70091.0,-1.3495445668217407,132.08898785309907
1212,XBT/USD,2019-07-29 01:00:00,2019-07-29 08:00:00,long,9660.0,9525.0,7159989.0,-10.505192448770023,1025.3328724206908
1213,XBT/USD,2019-03-02 07:00:00,2019-03-05 10:00:00,short,3790.5,3718.0,2719673.0,13.99100171793544,800.2892263912757
1214,XBT/USD,2018-04-18 10:00:00,2018-04-18 13:00:00,long,8095.0,8000.0,3746596.0,-5.49608739962944,537.6627004541938
1215,XBT/USD,2018-10-08 00:00:00,2018-10-09 11:00:00,long,6565.0,6590.5,3655521.0,2.1544497483135063,621.3140851073688
1216,XBT/USD,2016-02-01 21:00:00,2016-02-02 04:00:00,short,370.15,374.5,29500.0,-0.9257243707536088,91.6474935933165
1217,XBT/USD,2017-05-26 17:00:00,2017-05-26 17:00:00,short,2222.0,2328.0,99209.0,-2.032965023306453,201.2635079364072
1218,XBT/USD,2019-10-31 14:00:00,2019-10-31 19:00:00,long,9274.0,9169.0,9762237.0,-12.054510558486307,1179.7485031214285
1219,XBT/USD,2019-08-15 21:00:00,2019-08-16 03:00:00,long,10333.5,10176.0,7465705.0,-11.182189330748773,1089.993224397867
1220,XBT/USD,2017-12-19 04:00:00,2017-12-19 08:00:00,long,19098.0,18783.5,4103734.0,-3.597786965648762,350.2561439468893
1221,XBT/USD,2019-01-10 06:00:00,2019-01-14 15:00:00,short,3808.0,3662.5,2431578.0,25.367439054119977,893.7420092125486
1222,XBT/USD,2018-10-27 15:00:00,2018-10-29 05:00:00,short,6400.0,6410.5,3608774.0,-0.9235854993760472,613.4477321183837
1223,XBT/USD,2016-05-19 07:00:00,2016-05-21 19:00:00,short,453.53,441.14,34970.0,2.1656311014420275,94.05372322072144
1224,XBT/USD,2019-04-26 02:00:00,2019-04-27 11:00:00,short,5221.0,5159.0,2537514.0,5.840915393085576,806.9487478875302
1225,XBT/USD,2017-12-27 22:00:00,2017-12-29 03:00:00,short,15284.0,14961.5,1946331.0,2.7449488297989943,385.4042851863025
1226,XBT/USD,2020-03-05 01:00:00,2020-03-07 17:00:00,long,8884.0,8937.5,9496011.0,6.398385260844481,1239.6394401781536
1227,XBT/USD,2019-05-08 23:00:00,2019-05-12 17:00:00,long,5939.0,6927.0,3950538.0,94.8756305534738,873.2963551440436
1228,XBT/USD,2017-09-12 20:00:00,2017-09-15 18:00:00,short,4174.6,3620.6,622137.0,22.803440648166262,266.50328265996603
1229,XBT/USD,2016-11-29 22:00:00,2016-12-03 06:00:00,long,731.29,758.55,81912.0,4.025311871310383,131.0015477124854
1230,XBT/USD,2018-02-16 22:00:00,2018-02-16 23:00:00,long,10211.5,10059.0,3271211.0,-4.856619192613878,473.5523723398276
1231,XBT/USD,2018-09-17 01:00:00,2018-09-17 08:00:00,long,6514.5,6441.5,3561277.0,-6.195273952462339,606.3899133007011
1232,XBT/USD,2019-07-05 23:00:00,2019-07-05 23:00:00,short,10991.0,11206.0,5930828.0,-10.352994019915405,1024.9463636785867
1233,XBT/USD,2015-12-18 05:00:00,2015-12-18 07:00:00,long,463.93,458.5,37630.0,-0.960599266881647,93.97547706187616
1234,XBT/USD,2017-06-28 00:00:00,2017-06-29 13:00:00,long,2504.2,2527.7,224955.0,0.8351586299056121,211.40433566958282
1235,XBT/USD,2017-08-24 18:00:00,2017-08-26 03:00:00,long,4234.5,4292.7,1127139.0,3.6088413151883016,299.0499812409102
1236,XBT/USD,2018-10-09 12:00:00,2018-10-14 03:00:00,short,6586.5,6218.0,3758693.0,33.819636349847286,655.133721457216
1237,XBT/USD,2017-04-19 07:00:00,2017-04-19 18:00:00,short,1201.4,1215.0,174345.0,-1.6243682781610669,160.81261384524757
1238,XBT/USD,2016-03-07 11:00:00,2016-03-08 14:00:00,long,411.03,410.41,35949.0,-0.1321256230547157,96.2597024829998
1239,XBT/USD,2016-11-01 03:00:00,2016-11-02 09:00:00,long,711.23,721.86,77966.0,1.6142673907698568,128.46331565831466
1240,XBT/USD,2017-08-17 09:00:00,2017-08-17 14:00:00,long,4466.0,4386.5,773481.0,-3.138917680345736,305.16502804659785
1241,XBT/USD,2018-01-25 04:00:00,2018-01-25 08:00:00,long,11440.5,11177.5,1945509.0,-4.001283366368711,386.9287008932524
1242,XBT/USD,2018-02-06 18:00:00,2018-02-09 01:00:00,long,7164.5,7950.0,585715.0,8.077547490224122,466.79023534039385
1243,XBT/USD,2015-12-04 17:00:00,2015-12-08 06:00:00,long,361.87,394.33,27622.0,6.28334978942477,98.46271211499732
1244,XBT/USD,2020-03-23 14:00:00,2020-03-26 14:00:00,long,6236.5,6601.0,2991652.0,26.488535436512574,1603.311908486231
1245,XBT/USD,2019-01-18 13:00:00,2019-01-19 05:00:00,short,3599.0,3617.0,2867377.0,-3.964851693282757,871.7865349282024
1246,XBT/USD,2015-12-22 20:00:00,2015-12-23 10:00:00,short,436.99,442.0,37061.0,-0.961304756655432,95.17019926599129
1247,XBT/USD,2017-12-19 17:00:00,2017-12-23 03:00:00,short,18287.5,14786.0,3357070.0,43.47198655246381,386.7580329706376
1248,XBT/USD,2019-07-22 20:00:00,2019-07-25 01:00:00,short,10320.0,10103.5,6804396.0,14.128496169298884,1073.3734915816913
1249,XBT/USD,2019-08-17 18:00:00,2019-08-18 09:00:00,short,10169.0,10309.5,7969865.0,-10.680988290947658,1057.417837858683
1250,XBT/USD,2017-07-29 12:00:00,2017-07-29 17:00:00,short,2688.4,2726.0,523788.0,-2.687346402680201,266.04738661938455
1251,XBT/USD,2017-03-22 09:00:00,2017-03-23 13:00:00,short,1065.19,1047.4,96576.0,1.5399460694467206,146.5216208310142
1252,XBT/USD,2018-04-13 01:00:00,2018-04-16 06:00:00,long,7799.5,8089.0,2116645.0,9.712588638333582,554.2514903525356
1253,XBT/USD,2018-04-26 10:00:00,2018-04-26 19:00:00,short,8839.0,8979.0,3132756.0,-5.526160581274092,547.0898215564205
1254,XBT/USD,2019-07-30 19:00:00,2019-08-04 05:00:00,long,9610.0,10632.5,8445471.0,84.51395242092687,1099.5934964084463
1255,XBT/USD,2018-04-18 21:00:00,2018-04-18 21:00:00,long,8189.5,8098.0,3940974.0,-5.437377729384424,532.2253227248093
1256,XBT/USD,2018-04-02 07:00:00,2018-04-02 13:00:00,long,7035.0,6908.0,2125998.0,-5.555845267005997,539.9989562247458
1257,XBT/USD,2020-02-03 20:00:00,2020-02-05 06:00:00,short,9311.5,9251.5,10187523.0,7.095582466038669,1221.3194979307982
1258,XBT/USD,2017-02-11 00:00:00,2017-02-12 07:00:00,long,983.92,997.58,113480.0,1.5792922506908682,135.44383931459075
1259,XBT/USD,2016-03-01 09:00:00,2016-03-06 11:00:00,short,434.08,404.54,35051.0,5.896301157133744,96.39182810605452
1260,XBT/USD,2019-04-20 10:00:00,2019-04-21 08:00:00,long,5309.0,5250.0,3939118.0,-8.338327978544951,816.2278182013597
1261,XBT/USD,2018-09-10 16:00:00,2018-09-10 23:00:00,short,6253.0,6324.5,3475270.0,-6.283186742511608,622.0354512306708
1262,XBT/USD,2019-01-24 18:00:00,2019-01-25 07:00:00,long,3556.0,3516.0,2700797.0,-8.640548557710035,845.6949648184608
1263,XBT/USD,2018-08-11 17:00:00,2018-08-11 22:00:00,long,6448.5,6338.5,2385790.0,-6.420660404552767,624.6927750415354
1264,XBT/USD,2016-10-05 12:00:00,2016-10-06 04:00:00,long,611.01,608.0,64362.0,-0.5214877717566836,120.32879481301529
1265,XBT/USD,2019-11-11 11:00:00,2019-11-12 11:00:00,short,8723.5,8824.5,9111038.0,-11.953865331973338,1183.4326686185382
1266,XBT/USD,2018-02-25 14:00:00,2018-02-25 19:00:00,short,9384.5,9550.0,2503120.0,-4.622374813766373,457.6151321742485
1267,XBT/USD,2018-04-28 00:00:00,2018-04-28 02:00:00,short,9015.0,9138.5,3649491.0,-5.4708978679640206,541.6189236884563
1268,XBT/USD,2017-07-07 00:00:00,2017-07-07 01:00:00,long,2601.5,2572.0,479226.0,-2.1128447847859118,206.775926895239
1269,XBT/USD,2020-02-15 11:00:00,2020-02-18 05:00:00,short,10233.5,9806.5,11600515.0,49.359064328528405,1303.6611171342247
1270,XBT/USD,2017-08-17 09:00:00,2017-08-17 14:00:00,long,4466.0,4386.5,773481.0,-3.138917680345736,305.16502804659785
1271,XBT/USD,2017-07-20 10:00:00,2017-07-21 19:00:00,long,2337.7,2625.1,408316.0,19.122670120351273,274.65465834302256
1272,XBT/USD,2017-10-04 07:00:00,2017-10-04 07:00:00,long,4323.7,4275.0,1032771.0,-2.7210800853232797,266.3221592896125
1273,XBT/USD,2016-05-08 11:00:00,2016-05-09 14:00:00,short,457.43000000000006,462.5,39069.0,-0.9362759624718618,92.69044923156576
1274,XBT/USD,2016-06-24 00:00:00,2016-06-25 18:00:00,long,622.63,648.03,30236.0,1.9034124222501263,143.309613472231
1275,XBT/USD,2018-05-25 03:00:00,2018-05-25 05:00:00,long,7596.0,7504.0,3900732.0,-6.295875901467644,615.6664203757565
1276,XBT/USD,2015-12-18 05:00:00,2015-12-18 07:00:00,long,463.93,458.5,37630.0,-0.960599266881647,93.97547706187616
1277,XBT/USD,2017-09-24 11:00:00,2017-09-24 12:00:00,short,3675.1,3722.5,766265.0,-2.654932375848153,262.8382309384371
1278,XBT/USD,2018-10-09 12:00:00,2018-10-14 03:00:00,short,6586.5,6218.0,3758693.0,33.819636349847286,655.133721457216
1279,XBT/USD,2018-03-14 14:00:00,2018-03-16 14:00:00,short,8722.0,8459.5,2539026.0,9.03307630341793,535.0393413874422
1280,XBT/USD,2019-04-26 02:00:00,2019-04-27 11:00:00,short,5221.0,5159.0,2537514.0,5.840915393085576,806.9487478875302
1281,XBT/USD,2018-09-23 20:00:00,2018-09-26 08:00:00,short,6675.0,6442.0,3725217.0,20.18531386372433,636.1914450734097
1282,XBT/USD,2017-01-24 00:00:00,2017-01-24 03:00:00,short,898.64,909.0,100400.0,-1.2733384083534371,126.06110428627431
1283,XBT/USD,2016-09-20 19:00:00,2016-09-22 12:00:00,short,604.58,595.84,64848.0,1.5733472587817767,122.9549123499322
1284,XBT/USD,2019-08-31 00:00:00,2019-08-31 19:00:00,long,9589.0,9480.0,8473636.0,-10.160489845740095,994.3388120393103
1285,XBT/USD,2020-01-06 13:00:00,2020-01-08 19:00:00,long,7522.0,7962.5,7782855.0,57.240323246472975,1212.691429196991
1286,XBT/USD,2019-11-30 13:00:00,2019-12-03 01:00:00,short,7639.5,7354.0,8673625.0,44.077625791321246,1293.4279862299716
1287,XBT/USD,2017-11-13 16:00:00,2017-11-18 00:00:00,long,6362.5,7580.5,596278.0,15.058108669630961,322.1717377998234
1288,XBT/USD,2017-03-31 02:00:00,2017-04-04 16:00:00,long,1044.69,1128.7,140840.0,10.034391433477404,160.8918402855298
1289,XBT/USD,2016-06-10 20:00:00,2016-06-14 06:00:00,long,581.66,686.13,53565.0,14.021584590819495,119.46493983967044
1290,XBT/USD,2015-12-29 20:00:00,2015-12-30 11:00:00,long,429.72,424.5,34085.0,-0.9753725739400096,95.37825848356238
1291,XBT/USD,2017-05-26 17:00:00,2017-05-26 17:00:00,short,2222.0,2328.0,99209.0,-2.032965023306453,201.2635079364072
1292,XBT/USD,2016-08-11 20:00:00,2016-08-13 11:00:00,short,589.48,587.41,68356.0,0.408635954501633,127.26364777367974
1293,XBT/USD,2020-05-16 18:00:00,2020-05-16 20:00:00,short,9287.5,9399.5,14824777.0,-19.019654036464342,1882.9457985672464
